id,name,description,latitude,longitude,event_date,created_at,updated_at,news_link,glide_number,event_label,aoi_size,active_start_date,active_end_date,firstwatch_link,icon_id,available_in_r3,available_in_commercial
412,Floods in England,"Over 800 residences across England and Wales have been inundated as a barrage of rain and winds have pounded Britain.  The Prime Minister has vowed to assist communities in southwestern England and the Midlands, which are recuperating from floods.",51.016214,-3.105474,2012-11-30 18:28:00,2012-11-30 18:57:57.22468,2012-11-30 19:15:58.657444,http://www.bbc.co.uk/news/uk-20488645,"",Orange,16,2012-11-30 18:28:00,2012-12-15 18:28:00,"",6,f,t
413,Tropical Cyclone Bopha,"Tropical Cyclone Bopha gained strength Monday, becoming a super typhoon with sustained winds greater than 150 mph (240 kph) -- the equivalent of a Category 5 hurricane in the Atlantic Ocean.",7.473,134.581,2012-12-03 17:58:00,2012-12-03 18:16:24.900826,2012-12-03 18:33:00.129992,http://www.cnn.com/2012/12/03/world/asia/philippines-typhoon/index.html,TC-2012-000197-FSM,Yellow,16,2012-12-03 17:58:00,2012-12-13 17:58:00,"",8,f,t
345,"Ash Creek Fire, Montana","Weather conditions are shaping up to test firefighters Tuesday in southeast Montana as they continue to battle the Ash Creek Fire. The lightning-sparked wildfire has now burned an estimated 186,000 acres, and is about 55% contained as of Tuesday.",45.660082,-106.227386,2012-07-03 21:25:00,2012-07-03 21:27:36.626046,2012-12-03 19:05:10.144996,http://www.kxlh.com/news/ash-creek-fire-in-se-montana-now-at-186k-acres/,"",Yellow,16,2012-07-03 21:25:00,2012-07-14 21:25:00,"",5,f,t
379,Wildfires in California,"Nine major fires are currently burning across California.  Scott's Fire has burned  4,618 acres and threatens 300 homes.  1,300 firefighters simultaneously battle the Sixteen Complex fire.",39.1443,-123.051,2012-09-10 20:53:00,2012-09-10 21:09:18.174348,2012-12-03 19:09:42.910502,http://www.thereporter.com/ci_21506732/red-flag-warning-issued-crews-continue-california-wildfire,"",Yellow,16,2012-09-10 20:53:00,2012-10-20 20:53:00,"",5,f,t
293,Cyclone Giovanna,"A tropical cyclone has hit the island of Madagascar, with winds of up to 194km (120mph) ripping up trees and electricity pylons.",-18.941453,47.516747,2012-02-14 18:05:00,2012-02-14 18:09:13.216066,2012-12-03 19:14:26.019724,http://www.bbc.co.uk/news/world-africa-17025328,TC-2012-000020-MDG,Orange,16,2012-02-14 18:05:00,2012-02-24 18:05:00,"",8,f,t
285,"Floods, Landslides in Philippines","Coastal communities were devastated early on Saturday in flash floods triggered by a tropical storm.
More than 650 people were killed and another 800 people are still missing.",8.216667,124.233333,2011-12-19 16:21:00,2011-12-19 16:46:42.559707,2012-12-03 19:16:45.295258,http://www.bbc.co.uk/news/world-asia-16239691,TC-2011-000189-PHL ,Orange,16,2011-12-19 16:21:00,2012-01-18 16:21:00,"",6,f,t
421,Floods in Mozambique,"Mozambique has started to evacuate some 55,000 people after heavy rains caused sea levels to rise to dangerous levels in parts of the country, officials say. The worst affected areas are in the southern Gaza province.",-24.535039,32.997583,2013-01-22 16:22:00,2013-01-22 16:28:14.637252,2013-01-24 16:58:15.527964,http://www.bbc.co.uk/news/world-africa-21147928,FL-2013-000008-MOZ,Orange,16,2013-01-22 16:22:00,2013-02-07 16:22:00,"",6,f,t
408,"Hurricane Sandy, East Coast USA","Shelters opened and tens of thousands of people were ordered to evacuate coastal areas as people across the Northeast prepare for Hurricane Sandy, which threatens 50 million people along the most heavily populated corridor in the nation.",39.957692,-74.068343,2012-10-28 16:10:00,2012-11-09 18:49:28.835785,2012-12-12 18:47:33.753515,http://www.weather.com/news/weather-hurricanes/hurricane-sandy-winter-storm-20121025,"",Red,16,2012-10-28 16:10:00,2012-11-28 18:47:00,"",8,t,t
414,Earthquake in Iran,"A 5.5 magnitude earthquake hit Iran's Zohan district at 8:38 on Wednesday evening. Five villages were destroyed and at least 11 others damaged, according to Iran's crisis management organisation.",33.358913,59.705873,2012-12-06 17:32:00,2012-12-06 18:07:13.830223,2012-12-13 23:26:43.999507,http://news.sky.com/story/1021681/iran-earthquake-six-dead-as-buildings-flattened,"",Yellow,16,2012-12-06 17:32:00,2012-12-17 17:32:00,"",4,f,t
422,Queensland Flooding,"Rain brought by Tropical Cyclone Oswald has caused major flooding in Queensland, Australia. Rescuers are trying to reach hundreds of people stranded in the city of Bundaberg and more than 200,000 people are without power across the state. ",-24.867154,152.355489,2013-01-28 17:32:00,2013-01-28 17:42:17.319306,2013-01-28 17:45:38.125267,http://www.bbc.co.uk/news/world-asia-21226178,"",Yellow,16,2013-01-28 17:32:00,2013-02-27 17:32:00,"",6,f,t
436,Hugo Chavez State Funeral,"Hugo Chavez, who led Venezuela for 14 years, died on Tuesday, March 5th aged 58 after a long battle with cancer. After the funeral, Mr Chavez's body will be taken to a military museum to lie in state for another seven days.",10.458651,-66.907382,2013-03-12 17:36:00,2013-03-14 17:40:58.243285,2013-03-14 17:40:58.243285,"","",Yellow,10,2013-03-12 17:36:00,2013-03-22 17:36:00,"",19,f,t
